source,ticket_id,title,description,priority,status,component,reporter,assignee,environment,sdlc_phase,created_date,resolved_date,time_spent_minutes,browser,os,resolution_days,bug_type
",Unknown,Closed,Authentication,qa_tester,Unknown,Unknown,Unknown,,,,,,,Crash/Fatal
GitHub,GH-1482,Error in payment processing module,"## Description
Found during QA testing

## Steps
Cannot reproduce consistently",Critical,Closed,Payment,Unknown,dev_bob,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1483,Performance: Report generation timeout,"## Description
None

## Steps
See screenshot attached",Unknown,Open,Unknown,developer1,Unknown,Unknown,Unknown,,,,,,,Performance
GitHub,GH-1484,Security: XSS vulnerability in search,"## Description


## Steps
",Medium,Open,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,,Security
GitHub,GH-1485,Bug: API returns 404 for valid endpoints,"## Description


## Steps
See screenshot attached",Medium,Open,API,developer1,Unknown,Unknown,Unknown,,,,,,,API/Integration
GitHub,GH-1486,Bug: API returns 404 for valid endpoints,"## Description
Customer reported this issue

## Steps
",Medium,Closed,API,customer_support,Unknown,Unknown,Unknown,,,,,,,API/Integration
GitHub,GH-1487,UI: Button alignment broken on mobile,"## Description
Customer reported this issue

## Steps
",Critical,Closed,Dashboard,qa_tester,dev_jane,Unknown,Unknown,,,,,,,UI/Visual
GitHub,GH-1488,Fix: Cron job failing silently,"## Description
Unexpected behavior in production

## Steps
Cannot reproduce consistently",Medium,Closed,Unknown,customer_support,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1489,Issue: Dashboard loading slowly,"## Description


## Steps
",Medium,Unknown,Dashboard,Unknown,dev_bob,Unknown,Unknown,,,,,,,Performance
GitHub,GH-1490,Issue: Dashboard loading slowly,"## Description
Found during QA testing

## Steps
1. Open app
2. Click button
3. See error",Medium,Unknown,Dashboard,Unknown,Unknown,Unknown,Unknown,,,,,,,Performance
GitHub,GH-1491,Issue: Dashboard loading slowly,"## Description


## Steps
1. Open app
2. Click button
3. See error",Unknown,Closed,Dashboard,developer1,dev_jane,Unknown,Unknown,,,,,,,Performance
GitHub,GH-1492,Fix: Login page crash on submit,"## Description
This bug causes the app to crash

## Steps
1. Open app
2. Click button
3. See error",Medium,Unknown,Authentication,Unknown,Unknown,Unknown,Unknown,,,,,,,Crash/Fatal
GitHub,GH-1493,Bug: Email template rendering incorrectly,"## Description
Customer reported this issue

## Steps
1. Open app
2. Click button
3. See error",Unknown,Open,Notifications,qa_tester,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1494,Fix: Cron job failing silently,"## Description
Unexpected behavior in production

## Steps
1. Open app
2. Click button
3. See error",Medium,Unknown,Unknown,developer1,dev_john,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1495,Error in payment processing module,"## Description
Customer reported this issue

## Steps
1. Open app
2. Click button
3. See error",Low,Open,Payment,customer_support,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1496,Bug: Email template rendering incorrectly,"## Description


## Steps
Cannot reproduce consistently",Unknown,Closed,Notifications,product_manager,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1497,Fix: Cron job failing silently,"## Description
Customer reported this issue

## Steps
1. Open app
2. Click button
3. See error",Unknown,Closed,Unknown,qa_tester,Unknown,Unknown,Unknown,,,,,,,Functional
GitHub,GH-1498,Fix: Login page crash on submit,"## Description
Unexpected behavior in production

## Steps
1. Open app
2. Click button
3. See error",High,Unknown,Authentication,customer_support,dev_bob,Unknown,Unknown,,,,,,,Crash/Fatal
GitHub,GH-1499,Bug: API returns 404 for valid endpoints,"## Description
This bug causes the app to crash

## Steps
1. Open app
2. Click button
3. See error",Unknown,Open,API,qa_tester,Unknown,Unknown,Unknown,,,,,,,API/Integration
GitHub,GH-1500,Security: XSS vulnerability in search,"## Description
This bug causes the app to crash

## Steps
Cannot reproduce consistently",Medium,Open,Unknown,qa_tester,Unknown,Unknown,Unknown,,,,,,,Security
Excel,XL-1,wrong calculation,Critical for release,Unknown,In Progress,Dashboard,PM,Unknown,Unknown,Unknown,,,,,,,Data Integrity
Excel,XL-2,error on submit,Found in sprint 5,High,In Progress,Authentication,Developer,Unknown,Unknown,Unknown,,,,,,,Functional
Excel,XL-3,wrong calculation,Happens sometimes,Unknown,Closed,Authentication,QA Team,Unknown,Unknown,Unknown,,,,,,,Data Integrity
Excel,XL-4,slow performance,,Unknown,Unknown,Database,QA Team,Unknown,Unknown,Unknown,,,,,,,Performance
Excel,XL-5,timeout error,Low priority,Medium,Resolved,API,Auto Test,Unknown,Unknown,Unknown,,,,,,,Performance
Excel,XL-6,slow performance,Found in sprint 5,High,Resolved,Unknown,Developer,Unknown,Unknown,Unknown,,,,,,,Performance
Excel,XL-7,ui looks weird,,Low,Open,Reports,Developer,Unknown,Unknown,Unknown,,,,,,,UI/Visual
Excel,XL-8,login broken,,Low,Closed,Payment,Unknown,Unknown,Unknown,Unknown,,,,,,,Functional
Excel,XL-9,login broken,Customer complaint,High,Closed,Payment,Auto Test,Unknown,Unknown,Unknown,,,,,,,Functional
Excel,XL-10,page not loading,Critical for release,High,Open,Database,Developer,Unknown,Unknown,Unknown,,,,,,,Functional
Excel,XL-11,error on submit,Customer complaint,Low,Open,Reports,Auto Test,Unknown,Unknown,Unknown,,,,,,,Functional
Excel,XL-12,ui looks weird,Found in sprint 5,High,Closed,Authentication,Customer,Unknown,Unknown,Unknown,,,,,,,UI/Visual
Excel,XL-13,error on submit,,High,In Progress,Reports,PM,Unknown,Unknown,Unknown,,,,,,,Functional
Excel,XL-14,slow performance,Found in sprint 5,High,Resolved,Dashboard,Auto Test,Unknown,Unknown,Unknown,,,,,,,Performance
Excel,XL-15,slow performance,,High,Closed,Database,Developer,Unknown,Unknown,Unknown,,,,,,,Performance
Excel,XL-16,crash on mobile,Happens sometimes,Medium,Resolved,Dashboard,Unknown,Unknown,Unknown,Unknown,,,,,,,Crash/Fatal
Excel,XL-17,wrong calculation,Low priority,Unknown,Closed,Dashboard,Customer,Unknown,Unknown,Unknown,,,,,,,Data Integrity
Excel,XL-18,error on submit,Critical for release,Critical,Closed,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,,Functional
Excel,XL-19,page not loading,Found in sprint 5,Critical,Resolved,API,QA Team,Unknown,Unknown,Unknown,,,,,,,Functional
Excel,XL-20,timeout error,Found in sprint 5,Unknown,Closed,Payment,Customer,Unknown,Unknown,Unknown,,,,,,,Performance
Excel,XL-21,wrong calculation,,Low,Closed,Payment,Unknown,Unknown,Unknown,Unknown,,,,,,,Data Integrity
Excel,XL-22,slow performance,,Low,Resolved,Dashboard,Customer,Unknown,Unknown,Unknown,,,,,,,Performance
Excel,XL-23,login broken,Critical for release,Critical,Resolved,Authentication,Unknown,Unknown,Unknown,Unknown,,,,,,,Functional
Excel,XL-24,page not loading,Critical for release,Low,Closed,Dashboard,Unknown,Unknown,Unknown,Unknown,,,,,,,Functional
Excel,XL-25,slow performance,Low priority,Medium,Closed,Database,Unknown,Unknown,Unknown,Unknown,,,,,,,Performance
Excel,XL-26,timeout error,Happens sometimes,Low,Open,Payment,Auto Test,Unknown,Unknown,Unknown,,,,,,,Performance
Excel,XL-27,error on submit,,High,Resolved,Unknown,QA Team,Unknown,Unknown,Unknown,,,,,,,Functional
Excel,XL-28,missing button,,Low,Open,Authentication,Customer,Unknown,Unknown,Unknown,,,,,,,UI/Visual
Excel,XL-29,timeout error,Customer complaint,Medium,Open,Unknown,PM,Unknown,Unknown,Unknown,,,,,,,Performance
Excel,XL-30,ui looks weird,Found in sprint 5,Critical,Closed,Reports,Unknown,Unknown,Unknown,Unknown,,,,,,,UI/Visual
Excel,XL-31,ui looks weird,,Critical,Resolved,Database,Customer,Unknown,Unknown,Unknown,,,,,,,UI/Visual
Excel,XL-32,error on submit,,Medium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,,Functional
Excel,XL-33,error on submit,,High,Resolved,Authentication,Unknown,Unknown,Unknown,Unknown,,,,,,,Functional
Excel,XL-34,missing button,Found in sprint 5,Low,Unknown,API,Customer,Unknown,Unknown,Unknown,,,,,,,UI/Visual
Excel,XL-35,page not loading,Customer complaint,Medium,In Progress,Authentication,PM,Unknown,Unknown,Unknown,,,,,,,Functional
Excel,XL-36,login broken,Customer complaint,Low,Open,Dashboard,Unknown,Unknown,Unknown,Unknown,,,,,,,Functional
Excel,XL-37,crash on mobile,Low priority,Medium,Resolved,Authentication,Customer,Unknown,Unknown,Unknown,,,,,,,Crash/Fatal
Excel,XL-38,page not loading,,High,Resolved,API,QA Team,Unknown,Unknown,Unknown,,,,,,,Functional
Excel,XL-39,data not saving,Happens sometimes,Critical,Closed,Database,Customer,Unknown,Unknown,Unknown,,,,,,,Data Integrity
Excel,XL-40,data not saving,,High,Closed,Authentication,QA Team,Unknown,Unknown,Unknown,,,,,,,Data Integrity
Excel,XL-41,slow performance,,Low,In Progress,Database,QA Team,Unknown,Unknown,Unknown,,,,,,,Performance
Excel,XL-42,missing button,,Medium,Closed,API,PM,Unknown,Unknown,Unknown,,,,,,,UI/Visual
Excel,XL-43,error on submit,Happens sometimes,Low,Closed,Authentication,Developer,Unknown,Unknown,Unknown,,,,,,,Functional
Excel,XL-44,ui looks weird,Happens sometimes,Critical,In Progress,Dashboard,Developer,Unknown,Unknown,Unknown,,,,,,,UI/Visual
Excel,XL-45,slow performance,Happens sometimes,Low,Unknown,Authentication,QA Team,Unknown,Unknown,Unknown,,,,,,,Performance
Excel,XL-46,wrong calculation,Found in sprint 5,Unknown,Resolved,Authentication,Unknown,Unknown,Unknown,Unknown,,,,,,,Data Integrity
Excel,XL-47,login broken,Happens sometimes,High,In Progress,Dashboard,Unknown,Unknown,Unknown,Unknown,,,,,,,Functional
Excel,XL-48,ui looks weird,Critical for release,Critical,Resolved,Unknown,Auto Test,Unknown,Unknown,Unknown,,,,,,,UI/Visual
Excel,XL-49,error on submit,Happens sometimes,Low,Open,Unknown,Auto Test,Unknown,Unknown,Unknown,,,,,,,Functional
Excel,XL-50,error on submit,Happens sometimes,Critical,Closed,Reports,PM,Unknown,Unknown,Unknown,,,,,,,Functional
Excel,XL-51,ui looks weird,,Critical,Closed,Authentication,QA Team,Unknown,Unknown,Unknown,,,,,,,UI/Visual
Excel,XL-52,timeout error,,Critical,Unknown,Reports,Unknown,Unknown,Unknown,Unknown,,,,,,,Performance
Excel,XL-53,wrong calculation,Critical for release,High,Resolved,Dashboard,Unknown,Unknown,Unknown,Unknown,,,,,,,Data Integrity
Excel,XL-54,missing button,Happens sometimes,Low,In Progress,Dashboard,PM,Unknown,Unknown,Unknown,,,,,,,UI/Visual
Excel,XL-55,data not saving,Critical for release,High,In Progress,Payment,PM,Unknown,Unknown,Unknown,,,,,,,Data Integrity
Excel,XL-56,login broken,Happens sometimes,Critical,Open,Authentication,Auto Test,Unknown,Unknown,Unknown,,,,,,,Functional
Excel,XL-57,slow performance,Found in sprint 5,Medium,Resolved,Authentication,PM,Unknown,Unknown,Unknown,,,,,,,Performance
Excel,XL-58,crash on mobile,Happens sometimes,Low,Closed,Dashboard,QA Team,Unknown,Unknown,Unknown,,,,,,,Crash/Fatal
Excel,XL-59,wrong calculation,Found in sprint 5,Unknown,Unknown,Dashboard,QA Team,Unknown,Unknown,Unknown,,,,,,,Data Integrity
Excel,XL-60,data not saving,Happens sometimes,Medium,In Progress,Database,PM,Unknown,Unknown,Unknown,,,,,,,Data Integrity
Excel,XL-61,slow performance,Critical for release,Low,Closed,Authentication,PM,Unknown,Unknown,Unknown,,,,,,,Performance
Excel,XL-62,page not loading,Customer complaint,High,Open,Authentication,Unknown,Unknown,Unknown,Unknown,,,,,,,Functional
Excel,XL-63,error on submit,Customer complaint,Low,Unknown,API,QA Team,Unknown,Unknown,Unknown,,,,,,,Functional
Excel,XL-64,login broken,Happens sometimes,Unknown,In Progress,API,QA Team,Unknown,Unknown,Unknown,,,,,,,Functional
Excel,XL-65,wrong calculation,Low priority,Low,Unknown,Database,Developer,Unknown,Unknown,Unknown,,,,,,,Data Integrity
Excel,XL-66,wrong calculation,Low priority,Unknown,Open,Database,Developer,Unknown,Unknown,Unknown,,,,,,,Data Integrity
Excel,XL-67,wrong calculation,Customer complaint,Low,Unknown,Authentication,Unknown,Unknown,Unknown,Unknown,,,,,,,Data Integrity
Excel,XL-68,crash on mobile,Critical for release,Medium,Open,Dashboard,PM,Unknown,Unknown,Unknown,,,,,,,Crash/Fatal
Excel,XL-69,ui looks weird,,Medium,Closed,Dashboard,Customer,Unknown,Unknown,Unknown,,,,,,,UI/Visual
Excel,XL-70,crash on mobile,Low priority,Medium,In Progress,Reports,Unknown,Unknown,Unknown,Unknown,,,,,,,Crash/Fatal
Excel,XL-71,crash on mobile,Found in sprint 5,Critical,Unknown,API,PM,Unknown,Unknown,Unknown,,,,,,,Crash/Fatal
Excel,XL-72,ui looks weird,Customer complaint,Critical,In Progress,Reports,QA Team,Unknown,Unknown,Unknown,,,,,,,UI/Visual
Excel,XL-73,data not saving,Low priority,Medium,In Progress,Reports,QA Team,Unknown,Unknown,Unknown,,,,,,,Data Integrity
Excel,XL-74,crash on mobile,,High,Resolved,Authentication,PM,Unknown,Unknown,Unknown,,,,,,,Crash/Fatal
Excel,XL-75,missing button,Low priority,Medium,Closed,Unknown,Auto Test,Unknown,Unknown,Unknown,,,,,,,UI/Visual
Excel,XL-76,data not saving,Happens sometimes,Medium,Resolved,Database,Unknown,Unknown,Unknown,Unknown,,,,,,,Data Integrity
Excel,XL-77,wrong calculation,,High,Resolved,Database,Auto Test,Unknown,Unknown,Unknown,,,,,,,Data Integrity
Excel,XL-78,page not loading,,High,In Progress,Unknown,Customer,Unknown,Unknown,Unknown,,,,,,,Functional
Excel,XL-79,page not loading,Found in sprint 5,High,Resolved,Authentication,Auto Test,Unknown,Unknown,Unknown,,,,,,,Functional
Excel,XL-80,ui looks weird,Low priority,Low,Open,Authentication,Unknown,Unknown,Unknown,Unknown,,,,,,,UI/Visual
Excel,XL-81,ui looks weird,Critical for release,Critical,In Progress,Payment,Unknown,Unknown,Unknown,Unknown,,,,,,,UI/Visual
Excel,XL-82,missing button,,Critical,In Progress,API,Customer,Unknown,Unknown,Unknown,,,,,,,UI/Visual
Excel,XL-83,ui looks weird,Happens sometimes,Critical,Unknown,Reports,Unknown,Unknown,Unknown,Unknown,,,,,,,UI/Visual
Excel,XL-84,wrong calculation,Low priority,Medium,Closed,Authentication,Unknown,Unknown,Unknown,Unknown,,,,,,,Data Integrity
Excel,XL-85,timeout error,Low priority,Medium,In Progress,Payment,Unknown,Unknown,Unknown,Unknown,,,,,,,Performance
Excel,XL-86,missing button,Found in sprint 5,Unknown,Unknown,Authentication,Developer,Unknown,Unknown,Unknown,,,,,,,UI/Visual
Excel,XL-87,crash on mobile,Customer complaint,High,In Progress,Database,Developer,Unknown,Unknown,Unknown,,,,,,,Crash/Fatal
Excel,XL-88,ui looks weird,Low priority,Medium,Open,API,Auto Test,Unknown,Unknown,Unknown,,,,,,,UI/Visual
Excel,XL-89,missing button,Low priority,High,Open,Dashboard,Unknown,Unknown,Unknown,Unknown,,,,,,,UI/Visual
Excel,XL-90,error on submit,Critical for release,Medium,Resolved,Dashboard,Developer,Unknown,Unknown,Unknown,,,,,,,Functional
Excel,XL-91,missing button,,Medium,Unknown,Unknown,Auto Test,Unknown,Unknown,Unknown,,,,,,,UI/Visual
Excel,XL-92,ui looks weird,Critical for release,High,Resolved,Dashboard,Customer,Unknown,Unknown,Unknown,,,,,,,UI/Visual
Excel,XL-93,data not saving,Found in sprint 5,High,In Progress,Authentication,QA Team,Unknown,Unknown,Unknown,,,,,,,Data Integrity
Excel,XL-94,login broken,Customer complaint,Medium,In Progress,Database,Unknown,Unknown,Unknown,Unknown,,,,,,,Functional
Excel,XL-95,timeout error,,Unknown,Resolved,Unknown,Auto Test,Unknown,Unknown,Unknown,,,,,,,Performance
Excel,XL-96,missing button,Critical for release,Medium,Resolved,Payment,Unknown,Unknown,Unknown,Unknown,,,,,,,UI/Visual
Excel,XL-97,login broken,,Medium,Resolved,Reports,Unknown,Unknown,Unknown,Unknown,,,,,,,Functional
Excel,XL-98,slow performance,Happens sometimes,Critical,Resolved,Dashboard,Unknown,Unknown,Unknown,Unknown,,,,,,,Performance
Excel,XL-99,page not loading,Customer complaint,Low,Resolved,Authentication,Auto Test,Unknown,Unknown,Unknown,,,,,,,Functional
Excel,XL-100,page not loading,Customer complaint,Low,Closed,Database,Auto Test,Unknown,Unknown,Unknown,,,,,,,Functional
Excel,XL-101,ui looks weird,Low priority,Critical,In Progress,Unknown,PM,Unknown,Unknown,Unknown,,,,,,,UI/Visual
Excel,XL-102,wrong calculation,,Critical,Closed,API,Auto Test,Unknown,Unknown,Unknown,,,,,,,Data Integrity
Excel,XL-103,missing button,Low priority,High,Unknown,Reports,QA Team,Unknown,Unknown,Unknown,,,,,,,UI/Visual
Excel,XL-104,crash on mobile,,Medium,Resolved,Payment,Unknown,Unknown,Unknown,Unknown,,,,,,,Crash/Fatal
Excel,XL-105,error on submit,,Low,Resolved,Reports,Developer,Unknown,Unknown,Unknown,,,,,,,Functional
